Gene.symbol	logFC
DIRAS2	-0.420365975
TMED10	-0.4206395333333333
ENTPD3	-0.4207224
OGFOD1	-0.42095886
FAM174A	-0.42097143
PCDHB7	-0.42102215
UBFD1	-0.42134074
GART	-0.4217378411111111
ASUN	-0.42187183
ISG20	-0.422036615
COPZ1	-0.422091975
RPS6KA5	-0.42214137
DLAT	-0.4222055
DUSP23	-0.4222805
RCN1	-0.42235243
ETFA	-0.42271226
DPM2	-0.42281442
SLC18B1	-0.42305505
CUX2	-0.423147365
TPTE2P6	-0.42328015
SSR2	-0.42346672
JADE3	-0.4236333
PIGU	-0.42368446
WNT5A	-0.42387392
DNM1	-0.42427869
DNPH1	-0.4247556333333333
ZNF300	-0.4251933
ZW10	-0.42581258
RAB11FIP4	-0.42593542
RNF24	-0.426043015
GOT1	-0.426235
PLEKHB1	-0.4265605166666666
TRIAP1	-0.42656742
APBA2	-0.42725952999999994
SYCE2	-0.4273928
C9orf40	-0.4274477
TPST2	-0.4275473
SLC31A1	-0.42786658333333333
DLGAP1-AS2	-0.427957905
FAM84B	-0.4281575833333333
COL9A2	-0.42905759
PLCB4	-0.429142155
HOXA6	-0.42923225
GOLT1A	-0.42949507
SEMA3F	-0.42950259333333335
H2AFY2	-0.42954159
ANAPC7	-0.43003947
GLRB	-0.43006627333333336
TSEN15	-0.4300838866666667
FAM173A	-0.43023847
GORASP2	-0.4302421066666667
RPIA	-0.43041896
STK25	-0.43068453
LRRC23	-0.43083423
FAM83H	-0.431242905
CNPY2	-0.43127021
MRPS11	-0.43133496000000004
C16orf87	-0.431343325
THAP10	-0.43138564
C5orf34	-0.43155672
TP53RK	-0.431557865
NES	-0.431777485
PTH2R	-0.43205156
MMACHC	-0.43225421
CEP85	-0.432408705
GABPB1	-0.432481235
ALDH6A1	-0.432496282
AP1S1	-0.43261525
HIST1H2AC	-0.43267126
PNKP	-0.432858
TMED6	-0.43291596
XRCC5	-0.43299508
MIR210HG	-0.433108515
COX16	-0.43349442
ZUFSP	-0.43351547
ZBED4	-0.43392985500000003
TNFRSF19	-0.4342036833333333
POLR2D	-0.43460862499999997
JARID2	-0.4347958633333333
NOP16	-0.43480475999999996
GEN1	-0.4348489
VANGL2	-0.43485819
EFHC1	-0.43501782333333333
LRP5L	-0.43508701
GEMIN2	-0.4352859625
NDFIP2	-0.435317925
PYCR1	-0.43544872
MAGEF1	-0.43553181
SOX8	-0.43556854
SEL1L3	-0.4355892625
BCKDHA	-0.43561238
EGLN3	-0.43570862499999996
SHTN1	-0.43577411
TMEM41B	-0.435810755
NAA38	-0.43596320499999996
IGSF5	-0.43655218
FBN2	-0.4365690733333333
HINT2	-0.43676163
HIC1	-0.436845445
CHRNA3	-0.4373480766666667
SEC16A	-0.43735973
CCNE1	-0.43748197
MEX3A	-0.4374848933333333
OSTF1	-0.43771682
PAK5	-0.4378093
CD81	-0.43821358
MEIG1	-0.43827504
FAM234A	-0.43829175
PET100	-0.43848979
STIP1	-0.43859641000000005
ARF5	-0.43889024
TMEM11	-0.43917331
SACS	-0.43917607
FTSJ1	-0.43943631
AGRN	-0.43943922249999995
EXOSC4	-0.4397017833333333
ATP6V0A4	-0.43978875
C1orf174	-0.439855015
SYAP1	-0.43989373
NELFCD	-0.4400627625
PBLD	-0.440075145
P2RY2	-0.44014222
SNRPA1	-0.4409159875
CXCR4	-0.44094019
ZDHHC12	-0.44104359
SMO	-0.44127104
ERH	-0.44130201
TMEM205	-0.44143976
SND1-IT1	-0.44209214
SCO1	-0.44218788
YTHDF2	-0.442622595
DCPS	-0.44282671
CREB3L1	-0.442840015
FKBP10	-0.4428806
ARHGAP39	-0.44332406
C9orf16	-0.443545555
COPS3	-0.44355248
HPCAL1	-0.443858325
ZNF703	-0.443980205
FDXACB1	-0.44399762
WARS	-0.443999915
GSS	-0.44409862499999997
FCGBP	-0.44423032
CCDC96	-0.44446641
DCLRE1A	-0.44464753
FAM199X	-0.44492192666666663
MAP3K9	-0.44497663
MCM6	-0.44505766999999996
SEC13	-0.44531033
FANCD2	-0.4455292375
TMEM45B	-0.445965455
SIX4	-0.446145865
C1orf87	-0.44615684
TSPAN12	-0.4464869566666667
ASPSCR1	-0.44708068
SLC1A4	-0.447091456
TUBA4B	-0.4473277
C8orf34	-0.44743346500000003
PLEKHG4B	-0.44750047
HAUS1	-0.44783195
FAM131B	-0.44787212
XBP1	-0.44797894499999996
R3HDM4	-0.448064385
TXNDC9	-0.4481205833333333
CRISP2	-0.44812927
C14orf159	-0.4483142
SPCS1	-0.44838356
ETS2	-0.4484259066666667
PTRH2	-0.44885365
PRF1	-0.44903332500000004
TMX1	-0.449285475
TXNL4A	-0.4492926266666667
PXMP2	-0.44963764
GPAA1	-0.4500003066666667
KIF26B	-0.4500222166666667
ABCC1	-0.45041529999999996
MACROD1	-0.450538635
ATP6V0E2	-0.45057379
MLLT3	-0.45066156333333335
CCDC24	-0.45100786
APLP1	-0.4510236
DOLK	-0.45114303
TMEM258	-0.4511504
FANCL	-0.45128008
LSM2	-0.45160375
LY75	-0.45163889
KIR2DS2	-0.45174328
DNAH9	-0.4517858533333334
ABL1	-0.45185394
EPT1	-0.45192293666666666
RBX1	-0.45211672
CENPI	-0.45250126749999997
HDGF	-0.45251878
DEFB124	-0.45253096000000004
CFAP53	-0.45265537499999997
CHAF1A	-0.45274892
MARCKSL1	-0.45286115
ARID5A	-0.45305283
SLC1A2	-0.45314693
RSPH4A	-0.45323667
PIGM	-0.45336719
PCK2	-0.45357219
PRIM2	-0.45381465
EIF4E	-0.45385726200000004
C6orf118	-0.453888845
UGGT1	-0.454137496
ARHGEF19	-0.45414202
FXN	-0.45466564
WNT7A	-0.45476741
WDR66	-0.45488792333333333
NAT1	-0.45495257
SNRNP40	-0.45512238
EDN2	-0.45551887
TMEM185B	-0.45559144500000004
LRRC59	-0.45569399000000005
CLIC5	-0.45574675
EBP	-0.45604362
RDH10	-0.456163
LAMTOR2	-0.45631443
POLR2H	-0.45658188
PLA2G7	-0.45662568
DDX21	-0.45690542500000003
CALR	-0.45691682
PSORS1C3	-0.45691976
GRTP1	-0.45698659999999997
SYNCRIP	-0.4571116214285714
UBTD2	-0.45724842499999996
PSMG3	-0.45730364
FAM173B	-0.457541835
SERPINA4	-0.45843242
ERMP1	-0.45850488
ZYX	-0.458810285
NID1	-0.45901322666666666
COX7B	-0.45914842499999997
MARCKS	-0.459261606
BMP2	-0.4594815
MLH1	-0.459623
LEO1	-0.45969694
CTPS2	-0.46008848
CUEDC1	-0.46023521999999994
CDK4	-0.46043877
CRYL1	-0.46048205
GOT2	-0.46064957
NNT	-0.4608860175
C14orf169	-0.46099463
EEF1E1	-0.4610255
EFHC2	-0.46129321
LSM5	-0.4615674433333333
AUNIP	-0.46160194
KRT37	-0.4616054
CIAPIN1	-0.46181758
NAAA	-0.46191622
UBB	-0.4619275
EMC6	-0.46195962
MRPL48	-0.46237311
PKM	-0.46246036
PRKCQ-AS1	-0.4627066633333333
ADAM33	-0.46294413999999995
HSPE1	-0.46296622
TAF13	-0.46308311500000005
KDM1A	-0.46312788
APRT	-0.4635388
DUSP6	-0.46360730333333333
NME5	-0.46388339
ZNF22	-0.46389363
ICA1	-0.463969065
OLFM2	-0.46406085
OPLAH	-0.46451429
FBP1	-0.46452526
TUBA1A	-0.46458529
PRKAG2-AS1	-0.46501544333333333
GJB2	-0.46531576
STOX1	-0.46571533
MRRF	-0.46571538
KIF12	-0.46591553
CRIP2	-0.46592592
CHCHD1	-0.4663595
BCR	-0.4665008566666667
C1orf43	-0.4667973833333333
IQGAP2	-0.46741002499999995
SLC11A2	-0.46755307
ZDHHC16	-0.46755485
SLC39A4	-0.46797902
GSTO2	-0.46814754
ANO10	-0.46821879
URB2	-0.46834662
H2AFV	-0.468539825
SLC33A1	-0.4686431525
HAND2	-0.46868152
RCN2	-0.46868411
C15orf48	-0.46882193
LYPD6	-0.46920328
NAA60	-0.47003163
EPHA7	-0.47009741000000005
CYB5B	-0.47014446499999996
HEATR3	-0.47015524
MPND	-0.47017688
NUDT19	-0.47021327
DARS2	-0.47055051
DNAI2	-0.470807985
S100A11	-0.47128089
TBC1D7	-0.47128556499999996
CCND2	-0.4714372775
CCDC138	-0.47144767
CS	-0.47145062
ZNF282	-0.47148768
AGPAT5	-0.47171376000000004
PTPRD	-0.47172369
MRPL17	-0.47265389
CASZ1	-0.472777478
B4GALNT3	-0.4727946066666667
MTCH2	-0.47321694000000003
KIF5A	-0.47353572
ERVMER34-1	-0.47367461
KDELR3	-0.47382035333333333
SLC15A1	-0.47389552999999995
GAL	-0.47399099
SAMD13	-0.47405292
CMC2	-0.47407335
C9orf142	-0.47433915
GUSBP5	-0.47499619
TRIM45	-0.475462655
ZNF682	-0.475536585
EVL	-0.475651375
ID3	-0.47599831
BOLA3	-0.47602756
IQGAP3	-0.4761090725
GSTK1	-0.4761145
CSTF2	-0.476274415
MRTO4	-0.47629476
TLCD1	-0.47644332
SNRPA	-0.47652719
KCNRG	-0.47678554
CCDC114	-0.47737199
CSRP2	-0.47779046
AP1G1	-0.47803659666666665
SLC27A2	-0.47823744
TSTA3	-0.478311135
GTF2H4	-0.47869175
NIPA2	-0.478693095
PCBP1	-0.47871498
EFS	-0.47885818999999996
IFT43	-0.47889608333333333
PSMB6	-0.47949913
TBC1D32	-0.47959189999999996
EFCAB2	-0.4796584875
STYK1	-0.47968287
UBBP1	-0.47969922
DHX15	-0.47974350499999996
VPS37B	-0.4798063
GGTA1P	-0.48006778
GMPS	-0.48010796
CTXN1	-0.48025079
PYY	-0.48033573500000004
RBM4	-0.4804579
SLC25A10	-0.48050001
WDR5B	-0.48055123
SNHG18	-0.48073039
CDC42SE2	-0.4814140675
WDR54	-0.48157131
SULT1C2	-0.48162468999999997
FAM149A	-0.48164704999999997
PNP	-0.48190494
SYTL5	-0.481953325
CD320	-0.48237462
SRP9	-0.48249458
PCTP	-0.48271946
CRIPAK	-0.48281116999999996
SNRPD3	-0.48292114
CHST14	-0.48341249
PIK3C2G	-0.48349558
SPC24	-0.483936015
DENND2A	-0.48415367000000004
GFPT1	-0.4843034625
MTFR2	-0.48474611666666667
ACP6	-0.485046345
LRP12	-0.48509724
SLC35A2	-0.4852483833333333
EIF6	-0.48538316
NDUFA6	-0.48551632
EGOT	-0.48561330999999996
SPCS2	-0.48594947666666666
MICAL1	-0.48597898
TMEM196	-0.48626548999999997
ZFP69B	-0.486602025
TMEM123	-0.48663412
SGPL1	-0.4868578866666667
DSN1	-0.48690613
KLK1	-0.48743366
TRMT5	-0.487574255
ESRRG	-0.48799198
CDC123	-0.48808588
RAB3D	-0.488421515
TMPRSS2	-0.48855714
COX1	-0.48868854
GDF11	-0.48886293399999997
CCT5	-0.48892389000000003
CST1	-0.48903698
PTTG3P	-0.48911595
TIMM8B	-0.48921024
SPAG4	-0.48997796
TEAD2	-0.4903698075
CBFB	-0.49039778500000003
SAAL1	-0.49042102
DUOX1	-0.49046643
F11R	-0.490965375
DPM3	-0.4916609
CNOT8	-0.4917214733333333
SFXN2	-0.492013505
CAPNS1	-0.49214699
TMEM231	-0.49228366
TRPT1	-0.49242582
MOAP1	-0.49267796
PAQR4	-0.49291262
FGFR1OP	-0.49302999
VDAC1	-0.49325606
POP5	-0.49332737
ATP5B	-0.49363444
PACRG	-0.49390317333333333
REC8	-0.49401844
GLTP	-0.49429466499999997
CCDC81	-0.49437483
CHD7	-0.49445389250000005
SUSD1	-0.49487361
PRPF19	-0.49515825
TMOD3	-0.49520018
KIR3DL3	-0.49522274
HSP90B1	-0.49669089
FAIM	-0.4967629
CFAP52	-0.49697830499999995
TMPRSS3	-0.4970694666666666
ZNF600	-0.49803953
HHAT	-0.4983986
GPR39	-0.4987065066666666
SUMF2	-0.49879867
CENPV	-0.4988587266666667
FLVCR1	-0.499017695
IMMP1L	-0.49911199500000003
DPH2	-0.49932335
MRPL47	-0.49933921000000003
LRRC4B	-0.49938743
NIP7	-0.49959070000000005
MCM5	-0.49982571000000003
GBAS	-0.50011586
PRRG2	-0.50054634
UBALD2	-0.5006227
RIIAD1	-0.50063723
CSE1L	-0.5007200525
FAM221A	-0.5008006
NRAV	-0.5008336
ZNF702P	-0.50147285
KIR2DL3	-0.50149671
ZNF121	-0.50151028
RPS10P7	-0.50191519
NOC2L	-0.501990425
SLC39A8	-0.5021965666666667
ZNF785	-0.5026119433333334
MFSD12	-0.502889765
CANT1	-0.5029152299999999
GGCT	-0.50305212
HAUS8	-0.50359016
SMARCC1	-0.5038010374999999
SLC5A6	-0.50402698
IFRD2	-0.50500836
KIR2DL5A	-0.50542249
FAM86C1	-0.50550094
PASK	-0.5056898333333333
CDK2	-0.5063955666666666
FAM111B	-0.50667391
DPYSL4	-0.5069094533333334
NUDT16L1	-0.50714287
STARD3NL	-0.50726905
PPIH	-0.5075778550000001
CCT6B	-0.50796195
SEPT9	-0.5081267899999999
HSD17B10	-0.50844759
PPP4C	-0.50936893
PITPNM1	-0.5099314
MITF	-0.5099705566666667
TBC1D30	-0.51002151
PIGF	-0.51006245
FAM83E	-0.5103284
ROMO1	-0.51070992
CAPRIN1	-0.51076066875
CCNF	-0.51076529
SDC1	-0.511174005
KCNN4	-0.51147068
CLGN	-0.51154032
KIR3DL1	-0.51166964
NPTXR	-0.5118037799999999
MYB	-0.511834165
SAXO2	-0.51197013
ALG6	-0.51223634
XCL1	-0.5127582900000001
DSERG1	-0.5129655
STOML2	-0.5130383
TRIP6	-0.51307451
PXYLP1	-0.51327975
ZNF474	-0.51359946
RPL26L1	-0.51376991
F2RL2	-0.513925595
NEMP1	-0.514169835
PSMD8	-0.51449648
DKFZP586B0319	-0.51458532
PTK7	-0.51461003
PTRHD1	-0.51487119
WDR18	-0.51490043
FBXO15	-0.51496415
PGAP2	-0.51498429
SRPRB	-0.5150074
WDR82	-0.51546138
POLR2G	-0.51587915
E2F5	-0.51593701
LARS2	-0.516247515
RASSF7	-0.516426575
CHP1	-0.51665118
TTC30A	-0.51695203
PRRX1	-0.5170994233333334
SNF8	-0.51737599
DYNC1I1	-0.517579585
RNF43	-0.51850761
TUBB	-0.51877194
RDM1	-0.51925721
HBB	-0.519263655
WDR78	-0.519418532
CPSF3	-0.5196984
SPEF2	-0.51991654
WWC1	-0.52074839375
CFAP44	-0.520794705
CENPA	-0.52131865
PSMD7	-0.5217062
CDH10	-0.52182881
HILPDA	-0.52187493
PRKCD	-0.52240749
ARSD	-0.52248212375
SND1	-0.52258367
RNA45S5	-0.5226874499999999
EPB41L5	-0.5230372325
XXYLT1	-0.52316365
RPN1	-0.52341946
LRRC3B	-0.52364014
FNDC3B	-0.52383356
NNAT	-0.52385782
RANBP17	-0.52414783
SH2D3A	-0.524707145
GJC1	-0.52473545
WSB2	-0.52499665
MCM8	-0.5251172449999999
RCC1	-0.52532009
IARS	-0.52538598
ZNF114	-0.525743415
FGL1	-0.52586384
NDUFA11	-0.5261824133333333
PATJ	-0.5262884666666666
CACNA1G-AS1	-0.52667572
MYOT	-0.52668943
ABCG2	-0.52670792
SAMD12	-0.52674146
RDH13	-0.52696287
ERP27	-0.52722865
GMFB	-0.52723242
ATIC	-0.5276444
CGN	-0.528215595
POLR1C	-0.528605705
ERI1	-0.5286308399999999
TRIM27	-0.5288503800000001
DHTKD1	-0.52902896
METTL21A	-0.5293730733333334
JMJD1C-AS1	-0.52947931
MARK1	-0.5295438725
PPP1R36	-0.52958913
FAM60A	-0.529688215
FANCF	-0.530139475
TRIM5	-0.530260375
FAM96A	-0.53049643
KDELR2	-0.5305443033333334
RAI14	-0.53054718
KIF9	-0.530779545
NCBP1	-0.5318246
DRC1	-0.53188577
TXNDC17	-0.532008145
DNMT3B	-0.53204256
TMEM87B	-0.53208729
TBX3	-0.5323729928571429
DHRS7B	-0.53240999
TACSTD2	-0.5331478375
CD44	-0.5331782015384615
PAFAH1B3	-0.53373034
POLE	-0.5338325
FAM107B	-0.53461808
NDUFS3	-0.53462766
NHS	-0.53511181
PCDHB15	-0.53521298
CYBA	-0.535751605
PTER	-0.535778995
C8orf34-AS1	-0.53585228
ADGRB3	-0.53599292
SGO1	-0.53617032
HADH	-0.5362124066666667
CA8	-0.5363097766666667
PIGN	-0.536352685
BARD1	-0.5364590566666667
SPCS3	-0.5369349266666666
PAXIP1	-0.5370408
TMEM9	-0.537131295
AIMP2	-0.5373297233333334
BID	-0.5378662733333334
TUBBP5	-0.53791525
NAPSB	-0.538134865
NDUFS6	-0.53829865
PSMC3	-0.53841441
SLC16A6	-0.538561635
SYT2	-0.53861559
ZNF823	-0.53972055
IER5L	-0.53998714
PPM1L	-0.5403428233333333
PHYHD1	-0.54036414
NRAS	-0.5405977949999999
CIB1	-0.54063551
GOLGA2P10	-0.5409623299999999
RTN4IP1	-0.5416779
RNF165	-0.5418039633333334
P3H1	-0.54226309
AEN	-0.54278532
CMTM8	-0.5428222
DPY19L1	-0.5429286680000001
HCP5	-0.5440187
TMEM256	-0.54420368
CATSPERD	-0.54431886
SSR3	-0.5446706649999999
MACC1	-0.5450686366666667
NRM	-0.54604535
PGK1	-0.546093785
PTP4A1	-0.546274296
PHF5A	-0.54637411
ZNF513	-0.54658595
CASP2	-0.5468284585714286
UBL7-AS1	-0.54693159
FGF1	-0.54719643
DBF4	-0.54740736
PRIM1	-0.54749124
GNPNAT1	-0.54814253
NDUFA9	-0.54847937
ARFGEF3	-0.5485226425
SLC17A5	-0.548535615
NUDT1	-0.54854625
LONRF2	-0.549548885
GP2	-0.5498699075
ELOVL6	-0.55050627
NMNAT1	-0.5505886766666667
MYOF	-0.5506191
BZW2	-0.55073104
ULK3	-0.55074768
NPM3	-0.55113285
EI24	-0.551142435
HYLS1	-0.55121262
DNAAF1	-0.55124916
KIFC1	-0.5513062
ENO1	-0.551488235
RBM47	-0.551503124
HID1	-0.5542561100000001
ASCL1	-0.5545475825
SH3YL1	-0.5549190150000001
ARID3A	-0.55512408
DUT	-0.5554861
SMYD3	-0.55578599
PPIC	-0.55592953
ATP2B1	-0.5561335199999999
DSG2	-0.55619197
SURF4	-0.55677142
CRB3	-0.55693585
AACS	-0.5571049
SMAD9	-0.557333675
SRPK1	-0.55737358
MIA2	-0.5573907
C1orf64	-0.55740276
ITGAD	-0.5576624
FANCA	-0.55773735
LRG1	-0.55783767
RAB15	-0.558087725
ZNF184	-0.55856643
ANXA9	-0.5588266
AGMAT	-0.5591841533333334
LGALS1	-0.55928375
SERINC2	-0.5594858025
RFX5	-0.559703295
SNX7	-0.55976462
NECTIN4	-0.56023737
DPCD	-0.560520415
HIBCH	-0.560543655
FAM213B	-0.56065532
KCNK6	-0.56089368
SERPINA6	-0.56091727
HINT1	-0.561033472
TIMM23B	-0.56121359
ATP6V0D1	-0.56128266
TFDP1	-0.5614156833333334
RFWD3	-0.56188276
CD109	-0.5624323633333334
SRFBP1	-0.5625859
PUF60	-0.56273421
GINS2	-0.56308441
CAP2	-0.563267285
RIPK2	-0.563628495
GOLM1	-0.5636901200000001
BOK	-0.5638277549999999
FAM134B	-0.5644840950000001
SBK1	-0.564553125
TBX2	-0.5646832725
CHAC2	-0.56485702
HAPLN1	-0.56520131
RPN2	-0.5654652166666667
PSMA4	-0.56680669
PFKL	-0.56683015
SNRPG	-0.56729966
DDX11	-0.56768918
MIPEP	-0.567844445
MTPN	-0.56802317
MUC15	-0.568227745
UBE2D2	-0.5682867333333333
RNF180	-0.5685719333333333
PHF23	-0.5692754600000001
SLC52A2	-0.56933285
MIR646HG	-0.56997461
BCL9	-0.57007365
SMYD2	-0.57009117
SIAH2	-0.57053495
ZG16B	-0.57053697
HEYL	-0.5708239900000001
SCCPDH	-0.57109509
PDIA3	-0.5714059
ANP32A	-0.57165493
ROPN1L	-0.572061785
ACLY	-0.57233696
STAP2	-0.57242785
EMX2OS	-0.572642635
SQLE	-0.573122875
FAR2	-0.5731278966666666
POLR2E	-0.57342448
TUBA1B	-0.57375856
RBKS	-0.57415219
SKA2	-0.57459793
RORC	-0.57461418
SYK	-0.5750741875
UQCRQ	-0.57553683
RPRD1A	-0.575798935
MT1F	-0.57600787
TIPIN	-0.57601015
RAN	-0.576310795
SOX13	-0.5763350533333333
ARFIP1	-0.5764136049999999
NUP210	-0.576966204
BACE2	-0.5771020766666667
SDR42E1	-0.57730947
HSPA5	-0.577501225
FARP1	-0.578099424
WBSCR17	-0.57828654
PRL	-0.57889387
NDE1	-0.579056516
PSENEN	-0.5795047
TMEM167A	-0.58018938
IRX3	-0.58020459
TTPAL	-0.580343685
TRAF4	-0.5806716375
TSSC1	-0.58143936
ASNA1	-0.58203622
CCDC125	-0.582344465
KIF26A	-0.582633045
PRMT6	-0.58268759
FAAH	-0.58275775
RFC5	-0.5828045366666667
ARFIP2	-0.58303955
GALNT3	-0.583376215
MIEN1	-0.58347673
RAP1GAP2	-0.58398032
MSH2	-0.58415132
RPP40	-0.58416443
SEC61G	-0.58482107
NEDD9	-0.585299704
JHDM1D-AS1	-0.58530235
HIGD1A	-0.5853099166666667
C12orf45	-0.58542043
CECR6	-0.58567902
OXR1	-0.585877024
KNTC1	-0.58604986
RPA3	-0.58631592
FDFT1	-0.5865123033333333
TNFRSF11A	-0.586549695
LRRN1	-0.58655361
YIF1A	-0.58656321
NRIP1	-0.58699324
NDRG4	-0.58790145
PRELID3B	-0.5880128
C19orf54	-0.58876292
HMG20B	-0.5889991433333334
COX7A2	-0.59061688
UBE2N	-0.59098311
HMGB2	-0.5910848000000001
HMGB1	-0.591638836
ODF2	-0.591790595
SUV39H2	-0.59186571
ITGA2	-0.592490135
TMEM35A	-0.59254642
GJA1	-0.59326893
KLHDC9	-0.59352631
GUCY1A2	-0.5937222716666667
PHTF1	-0.5943943025
VWDE	-0.594438055
PSMB5	-0.59454925
ANP32E	-0.59574256
SYBU	-0.59626351
CRYZ	-0.59632445
THOC6	-0.59639887
CCDC78	-0.59729351
KIAA1804	-0.59736206
NME4	-0.59759802
LAD1	-0.59771574
KLRC3	-0.598022
DMTN	-0.59832319
MYDGF	-0.5989286300000001
PRPS2	-0.600073835
DNAAF3	-0.60032671
MAGT1	-0.6012523666666667
PIFO	-0.60141697
ALG3	-0.60153862
GUSB	-0.6017030800000001
CTNNBIP1	-0.60171563
PKP3	-0.60192499
TEKT2	-0.60262919
KIF13B	-0.60278412
CDK20	-0.60403767
SRGAP3	-0.6042577325
TARBP1	-0.6046181
DBN1	-0.604770475
ZNF320	-0.605403645
DDX52	-0.6061342125
LMO4	-0.6063664639999999
FLAD1	-0.60639677
CAMSAP3	-0.606697445
GPER1	-0.606903725
SOCS2-AS1	-0.60701271
FDPS	-0.60716298
S100A14	-0.60742615
ANKFN1	-0.60758985
SPIN4	-0.60874746
DNAJC9	-0.60897098
HMBS	-0.60919765
SLC25A39	-0.60928718
BRCA2	-0.609958955
STEAP3	-0.610008345
KLRD1	-0.6104742033333334
PSMD3	-0.61065373
HOOK2	-0.6109142
IPO4	-0.61116583
SMARCA4	-0.6113026122222222
TCF12	-0.6113894599999999
ARPC3	-0.6116444
DNAJC14	-0.611881395
VRK1	-0.61206806
GCA	-0.61284017
SKP2	-0.6132457233333334
PIGX	-0.61377788
ORC6	-0.61392455
CETN2	-0.61397271
ECHS1	-0.61402332
PPP1R14B	-0.61512353
CDK2AP2	-0.61527523
MRPL3	-0.61586227
UQCRC1	-0.61613055
SLIRP	-0.61641067
CTSW	-0.61665799
MGST2	-0.6168383
BCL2L12	-0.61717761
FGF10	-0.61914305
ENKUR	-0.61922058
PLPP5	-0.6193145725
SDK2	-0.6195223160000001
PPDPF	-0.6195389333333333
CDC25C	-0.6204262666666667
LZTS3	-0.62053007
NXNL2	-0.62057381
CDH13	-0.62059685
ZBTB8A	-0.62079903
LPAR1	-0.6214012466666666
WT1	-0.621546265
SEMA3E	-0.62264349
TTC30B	-0.62287001
PTGS1	-0.6229348725
TIGD2	-0.62301854
SRP19	-0.62377806
ZNF536	-0.6238129533333333
SEC24D	-0.6240932499999999
SDSL	-0.62412063
ORC1	-0.62423059
DLL1	-0.624608145
TBCCD1	-0.62484335
MCUR1	-0.6250593099999999
PHACTR4	-0.626475855
OR7E14P	-0.62718468
PRKCZ	-0.62757636000000006
ZCCHC11	-0.627937805
UBE2E3	-0.62820272
LIG1	-0.62847413
PAPLN	-0.628504905
EME1	-0.6290723300000001
RFC4	-0.62979231
TMTC4	-0.6298523266666667
SMAD7	-0.62986335
POC1A	-0.630148605
THEM6	-0.63033696
ERCC6L	-0.63039165
C4BPA	-0.63039912
PSMB3	-0.63134796
TMEM254	-0.631909235
NEK5	-0.63201197
GRB7	-0.63202692
SLBP	-0.63209862000000006
FBLN1	-0.632252666
TMC5	-0.632366932
MRPS35	-0.63244058
HSD17B8	-0.6326424
HOXB-AS3	-0.63272978
SH3RF2	-0.6327627
SOX7	-0.6328178849999999
ARSG	-0.6335229499999999
PSMG1	-0.63408173
FAP	-0.63460286
COLCA2	-0.63492203
BAZ1A	-0.635060645
GFM2	-0.6352516266666667
RIBC2	-0.63540936
SGPP1	-0.63561534
BCHE	-0.63619371
POLD1	-0.63639258
RNF157-AS1	-0.63660694
DUSP14	-0.63734889
COX6C	-0.63754216
GAPDH	-0.6375590783333334
CYB561	-0.638414862
ERMN	-0.63872078
RFC2	-0.63893259
FBXW9	-0.63899379
ARMC3	-0.63984692
BAIAP2L1	-0.64007377
RUVBL2	-0.64021621
C11orf97	-0.64063502
CDR2L	-0.64103719
APEX1	-0.64162271
PGGHG	-0.64166083
HMGA1	-0.642002965
CTAGE5	-0.6423673733333334
MDH1B	-0.642619775
PRKDC	-0.64377752
NCAPD3	-0.64413339
FAAH2	-0.64543292
VPS25	-0.64546408
TUBA1C	-0.645742875
PIAS3	-0.64660939
C7orf73	-0.64674423
FANCG	-0.64675614
CBLN2	-0.64688616
BPIFB1	-0.64814646
ADGRA3	-0.6481682366666667
TSPAN15	-0.64841187
CMTM7	-0.648600155
S100P	-0.64917458
C16orf59	-0.65016428
IDE	-0.6507657833333333
UBE2A	-0.6507879299999999
ALPK3	-0.6511022799999999
LIMS1	-0.6524408366666666
FGFR2	-0.6528951790909091
CCDC167	-0.65328751
TMEM184B	-0.65343605
PLCH1	-0.6534560066666666
ADAMTS8	-0.65345663
CTPS1	-0.65348304
CORO2A	-0.65357606
CFAP45	-0.6539245
MGC70870	-0.6541321
EMID1	-0.654686105
COL23A1	-0.65546576
GJB1	-0.6556811
ZNF239	-0.65577274
RLN2	-0.6559403
C1orf106	-0.65604831
LRFN5	-0.656125025
PDZD8	-0.6561586825
MRPL13	-0.6561877
FOXJ1	-0.65682357
NLRP2	-0.65717227
DIAPH3	-0.6575419733333333
RAPGEFL1	-0.65760009
DYNLT1	-0.65800069
COG5	-0.65848824
ILDR1	-0.66000723
ALPL	-0.660877875
SLC51B	-0.66100647
SCRIB	-0.66130282
TWISTNB	-0.662286895
PMM2	-0.66326629
GTF3C6	-0.66388395
ZNF704	-0.664266175
MECR	-0.66477705
LSM7	-0.66497886
MPHOSPH9	-0.6660185475
FRAT2	-0.66710317
FOLH1B	-0.66797251
CDC20B	-0.669121168
USP43	-0.66912644
FAM57A	-0.6699783
CDC25A	-0.6706095333333333
MIS18A	-0.6709362333333333
BICDL2	-0.6709786
WDHD1	-0.67141224
SAMD11	-0.67148324
FRAS1	-0.6715199366666667
CDYL2	-0.671747115
LLGL2	-0.672432155
POP7	-0.67244022
POU5F1B	-0.67254209
PSME3	-0.672980285
UBXN10-AS1	-0.67319233
COL27A1	-0.673465984
AGPAT2	-0.673864035
EP300-AS1	-0.67399674
ELOVL7	-0.6743811
SLC25A5	-0.67470539
RPL39L	-0.67519985
UGDH	-0.67589349
SMPDL3B	-0.67636366
POLQ	-0.6780463400000001
OGDHL	-0.67816741
